26.905	0.015	PEK.ENTITET.BEST
40.09	0.07	PEK.ENTITET.BEST
59.21	0.17	VARA*PEK.ENTITET
75.81	0.21	SA*PEK.PERSON
79.72	0.04	PEK.ENTITET
80.28	0.06	PEK.ENTITET.BEST
81.71	0.05	PEK.ENTITET
85.02	0.21	PEK.ENTITET.BEST
88.03	0.04	PEK.PERSON/ENTITET
95.97	0.05	PEK.PERSON/ENTITET
101.9	0.05	PEK.ENTITET.BEST
139.67	0.05	PEK.ENTITET
149.33	0.05	PEK.PERSON
151.33	0.04	PEK.PERSON
156.69	0.06	PEK.PERSON
160.53	0.06	PEK.PERSON
162.11	0.01	PEK.PERSON
164.01	0.01	PEK.PERSON
167.93	0.18	SA*PEK.PERSON/ENTITET
169.05	0.05	PEK.PERSON
169.49	0.04	PEK.PERSON
179.53	0.21	VARA*PEK.ENTITET
181.26	0.03	PEK.PERSON
182.4	0.11	PEK.PERSON
191.45	0.06	PEK.PERSON/ENTITET
191.77	0.04	PEK.ENTITET
215.81	0.06	PEK.ENTITET
218.8	0.08	PEK.ENTITET
248.11	0.04	PEK.ENTITET
259.49	0.04	PEK.ENTITET
275.29	0.04	PEK.ENTITET.BEST
280.8	0.025	PEK.PERSON/ENTITET
281.01	0.06	PEK.PERSON/ENTITET
303.84	0.01	PEK.PERSON/ENTITET
304.31	0.03	PEK.PERSON/ENTITET
338.95	0.07	PEK.PERSON/ENTITET
340.82	0.03	PEK.ENTITET
343.61	0.17	PEK.PERSON.FL
349.33	0.04	PEK.PERSON
