10.47	1.18	ea
11.83	0.05	ea
12.05	0.13	ea
12.3	0.08	ea
12.58	0.48	da
13.28	0.15	ea
13.64	0.07	ea
14.05	0.14	ea_ml
14.39	0.42	ea
15.11	0.05	ea
15.31	0.11	ea_ml
15.59	0.22	ea
15.96	0.06	ea
16.17	0.04	ea
16.25	0.12	ea_ml
16.54	0.29	ea_ml
17.04	0.34	ea
17.63	0.08	ea
17.88	0.18	ea
18.41	0.12	ea
18.88	0.19	da
19.22	0.08	ea
19.43	0.11	ea_ml
19.7	0.04	ea_ml
19.86	0.07	ea
20.03	0.12	ea_ml
20.31	0.09	ea
20.65	0.81	da^ea
21.65	0.06	ea
21.95	0.15	ea
22.26	0.11	ea
22.5	0.24	ea
26.74	0.44	ea
27.65	0.44	ea
32.46	0.19	ea
33.54	0.12	ea
33.83	0.07	ea
33.98	0.08	ea
34.24	0.05	ea
34.51	0.08	ea
34.74	0.08	ea
35.11	0.75	ea_ml^da
36.19	1.5	ea
37.89	0.165	da
38.095	0.045	da
41.62	0.07	ea
41.81	0.18	ea_ml
42.14	0.12	ea
42.35	0.03	ea
42.5	0.21	ea_ml
56.13	0.04	ea
56.27	0.05	ea
56.47	0.05	ea
56.73	0.33	da
57.26	0.06	ea
57.42	0.12	ea
57.78	0.27	ea
58.26	0.11	ea
58.64	0.18	da
58.93	0.28	da
59.48	0.11	ea
59.67	0.12	ea_ml
60.1	0.21	ea
60.42	0.27	ea
60.91	0.09	ea
61.29	0.16	da
61.65	0.76	ea
62.54	0.16	ea_ml
62.86	0.2	ea
63.34	0.06	ea
63.54	0.07	ea
63.7	0.36	ea_ml
64.27	0.32	ea
65.39	0.36	da
65.98	0.1	ea
66.3	0.04	ea
66.46	0.25	da
66.86	0.09	ea
67.21	0.14	ea
67.41	0.05	ea
67.48	0.07	ea
67.57	0.07	ea
67.82	0.45	ea
68.38	0.12	ea
68.67	0.12	ea
70.72	0.3	ea
71.28	0.39	ea
85.65	0.09	ea
87.18	0.44	ea
90.49	0.35	ea
92.29	0.1	ea
92.43	0.03	ea
92.73	0.32	da
93.26	0.09	ea
93.65	0.85	da^da
94.95	0.11	ea*da
95.15	0.06	ea
95.5	0.2	ea
95.91	0.27	ea
96.44	0.22	ea
97.13	0.22	ea
97.49	0.12	ea
97.86	0.2	ea_ml
98.23	0.12	ea
98.44	0.11	ea_ml
98.76	0.14	ea_ml
99.09	0.06	ea
99.44	0.57	da
100.16	0.09	ea_ml
100.49	0.07	da
100.81	0.13	ea
101.04	0.17	ea
101.28	0.09	ea
101.5	0.07	ea
107.42	0.77	ea
111.08	0.26	ea_ml
111.49	0.28	ea
111.94	0.16	ea
116.82	0.51	ea
118.51	0.24	ea
118.98	0.07	ea
121.57	0.05	da
121.86	0.04	ea
122.08	0.07	ea
122.35	0.08	ea
122.63	0.08	ea
122.91	0.15	ea_ml
123.36	0.58	da
124.44	0.1	ea
124.68	0.11	ea
124.96	0.11	ea
125.27	0.62	da^da
126.2	0.13	ea
126.73	0.33	da
127.26	0.08	ea
127.49	1.43	ea^ea
129.16	0.17	ea
130.7	0.15	ea
131.11	1.23	da
132.68	0.27	ea
133.15	0.06	da
133.27	0.04	ea
133.47	0.19	ea_ml
133.9	0.16	da
134.4	0.13	ea
134.78	0.13	ea
135.07	0.12	ea_ml
135.49	0.18	da
135.81	0.1	da
136.17	0.1	ea
136.43	0.07	ea
136.66	0.13	ea
137.17	0.5	da^da
137.89	0.09	ea
138.16	0.13	ea
138.4	0.08	ea
140.7	0.05	ea
140.94	0.12	ea
141.145	0.16	ea
141.5	0.27	ea
143.01	0.4	ea_ml
144.46	0.56	ea
145.19	0.11	ea
145.71	0.1	ea
145.98	0.11	ea
146.34	0.11	ea
146.68	0.24	da
147.06	0.07	ea
151.16	0.15	ea
151.35	0.2	ea
151.94	0.67	ea
152.78	0.12	ea
152.98	0.06	ea
153.09	0.06	ea
153.27	0.14	ea_ml
153.74	0.11	ea
154.1	0.24	ea_ml
154.58	0.05	ea
154.73	0.18	ea_ml
155.15	0.05	ea
155.36	0.21	ea
160.89	0.28	ea
173.92	1.85	ea
178.33	1.9	ea
180.36	0.53	ea
181.11	0.2	ea
183.35	0.08	ea
183.7	0.18	da
184.17	0.28	ea
184.77	0.48	da
185.47	0.33	ea_ml
185.98	0.25	ea
189.78	0.27	ea
198.5	0.08	ea
198.85	0.14	ea
199.05	0.12	ea
199.32	0.14	ea
199.7	0.11	ea
203.21	0.29	ea
203.67	0.22	da
210.35	0.04	ea
210.71	0.27	ea*ea
211.18	1.08	ea
212.43	0.12	ea
212.8	0.23	ea*ea
217.32	0.06	ea
217.42	0.09	ea_ml
217.75	0.18	ea
218.1	0.09	ea_ml
218.4	0.19	ea
220.48	0.66	ea
222.03	0.16	ea
222.32	0.14	ea
225.11	0.59	ea
226.03	0.06	ea
226.33	0.25	ea
227.07	0.15	ea
227.38	0.04	ea
227.71	0.4	da
228.27	0.1	ea
228.55	0.19	ea
228.91	0.14	ea
229.25	0.34	da^ea
229.75	0.12	da
230.04	0.02	ea
230.22	0.11	ea
230.4	0.05	ea_ml
230.6	0.06	ea
230.91	0.27	ea
231.54	0.13	ea
231.76	0.05	ea
231.94	0.05	ea
232.2	0.18	da
232.87	0.19	ea
233.52	0.04	da
233.64	0.15	ea_ml
234.08	0.18	ea
234.46	0.84	ea
235.4	0.07	ea
235.59	0.06	ea
235.74	0.08	ea
236.06	0.04	ea
236.26	0.07	ea
236.47	0.06	ea
236.68	0.31	da
237.37	0.18	da
237.71	1.27	ea^da
239.37	0.25	ea
239.9	0.09	ea
240.39	0.23	ea
