10.47	1.18	PU@g
11.83	0.05	PI
12.05	0.13	LÄNGESEDAN
12.3	0.08	LITE
12.58	0.48	DÅLIG
13.28	0.15	LÄNGESEDAN
13.64	0.07	SÅ-ATT-SÄGA
14.05	0.14	ORSAK
14.39	0.42	LÄNGESEDAN
15.11	0.05	TÄNKA
15.31	0.11	FAST(ml)
15.59	0.22	VAN@b
15.96	0.06	VARA
16.17	0.04	BRUKA
16.25	0.12	STARTA
16.54	0.29	ELVA
17.04	0.34	LÖRDAG.FL
17.63	0.08	ALLTID
17.88	0.18	LITE
18.41	0.12	PU@g
18.88	0.19	MEN
19.22	0.08	NU@b
19.43	0.11	SISTA
19.7	0.04	TID(L)
19.86	0.07	PRO1
20.03	0.12	KONTROLLERA
20.31	0.09	VARA
20.65	0.81	TECKEN^TORG
21.65	0.06	TYCKA
21.95	0.15	BRA
22.26	0.11	PRO1
22.5	0.24	PU@g
26.74	0.44	JA@ub
27.65	0.44	STÄMMA
32.46	0.19	STÄMMA
33.02	0.36	nms
33.54	0.12	OCKSÅ
33.83	0.07	PRO1
33.98	0.08	PERF
34.24	0.05	BARN
34.51	0.08	BRUKA
34.74	0.08	SE
35.11	0.75	SAGA(ml)^TRÄD
36.19	1.5	PEK>person
37.89	0.165	VARFÖR
38.095	0.045	INTE
41.62	0.07	VAD
41.81	0.18	ORSAK
42.14	0.12	SKRÄP
42.35	0.03	VAD
42.5	0.21	ORSAK
56.13	0.04	SAMMA
56.27	0.05	POSS1
56.47	0.05	BARN
56.73	0.33	SITTA(VVb)
57.26	0.06	PEK
57.42	0.12	TITTA-PÅ
57.78	0.27	FÖRSTÅ-INTE
58.26	0.11	DIREKT
58.64	0.18	VARELSE(VVb)+FÖRFLYTTA@p
58.93	0.28	BEGE-SIG-IVÄG
59.48	0.11	SÅ-ATT-SÄGA
59.67	0.12	ORSAK
60.1	0.21	SVÅR
60.42	0.27	SÅ-ATT-SÄGA
60.91	0.09	MYCKET
61.29	0.16	SITTA(VVb)
61.65	0.76	SITTA(Vb)<>SITTA(Vb)@hd@nh
62.54	0.16	PLUS<>SITTA(Vb)@hd@nh
62.86	0.2	FÅGEL<>SITTA(Vb)@hd@nh
63.34	0.06	KOMMA(L).HIT@z<>SITTA(Vb)@hd@nh
63.54	0.07	UTANFÖR<>SITTA(Vb)@hd@nh
63.7	0.36	UNDERLIG<>SITTA(Vb)@hd@nh
64.27	0.32	UTANFÖR
65.39	0.36	KÄBBLA
65.98	0.1	SÅ-ATT-SÄGA
66.3	0.04	TITTA-PÅ
66.46	0.25	BETYDA
66.86	0.09	BARN
67.21	0.14	FÖRSTÅ-INTE
67.41	0.05	VAD
67.48	0.07	PRATA(Ao)
67.57	0.07	OM@b
67.82	0.45	TITTA-PÅ
68.38	0.12	LÅTA-VARA
68.67	0.12	BEGE-SIG-IVÄG
70.72	0.3	JA@ub
71.28	0.39	STÄMMA
85.65	0.09	JA@ub
87.18	0.44	JA@ub
89.966	0.28	nms
90.49	0.35	PU@g
92.29	0.1	LUSTIG
92.43	0.03	FÖRUT
92.73	0.32	KONGRESS
93.26	0.09	PEK
93.65	0.85	TECKEN^LÅDA
94.95	0.11	SE*VISA
95.15	0.06	LITE
95.5	0.2	BIT
95.91	0.27	PEK
96.44	0.22	BÄST(B)
97.13	0.22	SÅ-ATT-SÄGA
97.49	0.12	MER
97.86	0.2	ENKEL
98.23	0.12	SÅ-ATT-SÄGA
98.44	0.11	ENKEL
98.76	0.14	MENA
99.09	0.06	MER
99.44	0.57	TECKNA
100.16	0.09	ENKEL
100.49	0.07	GLOSA:(PF)
100.81	0.13	BRA
101.04	0.17	TYCKA
101.28	0.09	PRO1
101.5	0.07	PU@g
107.42	0.77	JA@ub
111.08	0.26	OLIKA
111.49	0.28	VARANNAN@z<>LISTBOJ.TRE@nh
111.94	0.16	JA@ub
116.82	0.51	PU@g
118.51	0.24	JA@ub
118.98	0.07	PRECIS
121.57	0.05	MEN
121.86	0.04	PRO1
122.08	0.07	SA
122.35	0.08	PEK
122.63	0.08	SA
122.91	0.15	PLACERA(A)
123.36	0.58	DOKUMENT
124.44	0.1	NU@b
124.68	0.11	TID-FRAMÅT
124.96	0.11	SKA
125.27	0.62	TECKEN^LÅDA
126.2	0.13	SÅ-ATT-SÄGA
126.73	0.33	REPRIS
127.26	0.08	INUTI
127.49	1.43	BARN^KANALEN@b
129.16	0.17	EGEN
129.57	0.89	SVTB@b@en
130.7	0.15	INUTI
131.11	1.23	SKA
132.68	0.27	PRO1
133.15	0.06	BETYDA
133.47	0.19	KONTROLLERA
133.9	0.16	GREPP(AA)+HANTERA@p
134.4	0.13	PRO1
134.78	0.13	ALLVAR
135.07	0.12	SANN
135.49	0.18	PERFEKT
135.81	0.1	BETYDA
136.17	0.1	KAN
136.43	0.07	SE
136.66	0.13	GAMMAL(Y)
137.17	0.5	TECKEN^LÅDA
137.89	0.09	INUTI
138.16	0.13	JA@b
138.4	0.08	PU@g
140.7	0.05	PRO1
140.94	0.12	SE
141.5	0.27	VANLIG
141.94	0.84	tp@&
143.01	0.4	HETA
143.61	0.68	tp@&
144.46	0.56	DISNEY@b@en
145.19	0.11	TYP@b
145.71	0.1	DISNEY
145.98	0.11	POSS
146.34	0.11	typ@&
146.68	0.24	ÅSKÅDA
147.06	0.07	PU@g
151.16	0.15	HUR
151.35	0.2	GAMMAL(Y)
151.94	0.67	PEK
152.78	0.12	JA@ub
152.98	0.06	PU@g
153.09	0.06	BRUKA
153.27	0.14	STARTA
153.74	0.11	TVÅ
154.1	0.24	TID-UPPÅT
154.58	0.05	BRUKA
154.73	0.18	STARTA
155.15	0.05	TVÅ
155.36	0.21	JA@ub
160.89	0.28	JA@ub
173.92	1.85	JA@ub
178.33	1.9	JA@ub
180.36	0.53	KLAR@rd
181.11	0.2	JA@ub
183.35	0.08	OCKSÅ
183.7	0.18	LÄTT
184.17	0.28	SÅ-ATT-SÄGA
184.77	0.48	REPRIS@rd
185.47	0.33	TILLBAKA@rd
185.98	0.25	JA@ub
189.78	0.27	JA@ub
198.5	0.08	JA@ub
198.85	0.14	SE
199.05	0.12	PERF-NEG
199.32	0.14	KONTROLLERA
199.7	0.11	JA@ub
203.21	0.29	JA@ub
203.67	0.22	PERFEKT
210.35	0.04	PEK>person
210.71	0.27	HA*INTE
211.18	1.08	PEK>person
212.43	0.12	VARFÖR
212.8	0.23	HA*INTE
217.32	0.06	PEK>person
217.42	0.09	KÖPA
217.75	0.18	EGEN
218.1	0.09	LAPTOP
218.4	0.19	JA@ub
220.48	0.66	JA@ub
222.03	0.16	JA@ub
222.32	0.14	PI
225.11	0.59	JA@ub
226.03	0.06	PI
226.33	0.25	SÅ-ATT-SÄGA
227.07	0.15	FRAMTID
227.38	0.04	VARA
227.71	0.4	INTERNET
228.27	0.1	TV@b
228.55	0.19	INUTI
228.91	0.14	SÅ-ATT-SÄGA
229.25	0.34	TECKEN^TORG
229.75	0.12	PERFEKT
230.04	0.02	PRO1
230.22	0.11	SÄGA-TILL
230.4	0.05	TILL
230.6	0.06	PEK
230.91	0.27	STEFAN-ZETTERMAN@en
231.54	0.13	SA
231.76	0.05	PRO1
231.94	0.05	PEK
232.2	0.18	PERFEKT
232.87	0.19	FRAMTID
233.18	0.09	glosa@&
233.52	0.04	BETYDA
233.64	0.15	BESTÄMMA
234.08	0.18	SJÄLV
234.46	0.84	SÅ-ATT-SÄGA
235.4	0.07	PEK
235.59	0.06	SA
235.74	0.08	SKULLE
236.06	0.04	TÄNKA
236.26	0.07	VARA
236.47	0.06	NÅGON
236.68	0.31	SPORT
237.37	0.18	SÄNDA
237.71	1.27	DIREKT^SÄNDA
239.37	0.25	FRAMTID
239.9	0.09	KAN
240.39	0.23	INUTI
240.89	0.09	tecken@&
241.11	0.04	SÅ-ATT-SÄGA
241.33	0.14	TYP@b
241.49	0.62	tp@&
242.28	0.23	TECKEN^TORG
242.75	0.14	INUTI
243.14	0.6	DIREKT^SÄNDA
243.95	1.46	tp@&
245.62	0.23	SM@b
246.1	0.06	NÅGON
