92.16	0.28	PEK>person/PEK[PEK]
92.48	0.44	PEK@hd
100.04	1.36	zzz@&
101.68	0.28	MENA[VB]
102.08	0.36	KURS[NN]
102.56	0.24	PEK>person[PEK]
102.96	0.2	PU@g[G]
126.08	0.44	HÅLLA-MED[VB]
126.64	0.16	OCH[KN]
126.88	0.04	PEK>person/PEK[PEK]
127.04	0.2	KOPPLA-IHOP[VB]
127.32	0.08	SÄGA[VB]
127.56	0.32	VÄXA-UPP[NN/VB]
128	0.16	PRO1[PN]
128.32	0.48	SAMMA1[VBS]
128.88	0.16	GLOSA:(HA)[?]
129.16	0.28	GLOSA:(EN)[?]
129.6	0.52	MER[AB]
130.32	0.24	HÖRANDE[NN]
130.64	0.12	KOMPIS[NN]
130.84	0.12	ÄN[PP]
131.08	0.08	DÖV(L)[NN]
131.24	0.12	KOMPIS[NN]
131.44	0.12	TRÄFFAS[VB]
131.68	0.52	FÖRSKOLA[NN]
133.44	0.36	BEGE-SIG-HEM[VB]
134.2	0.24	TRÄFFAS[VB]
134.52	0.16	HÖRANDE[NN]
134.8	0.4	KOMPIS.PL[NN]
135.36	0.52	MEN[KN]
136.2	0.08	BRUKA[VB]
136.36	0.16	OFTA[AB]
136.56	0.12	IBLAND(Lvt)[AB]
136.76	0.32	FÖRÄLDRAR[NN]
137.24	0.28	BESTÄMMA-SIG[VB]
137.64	0.56	TRÄFFAS[VB]
138.36	0.16	tp@&
138.64	0.36	LEKA[VB]
139.28	0.12	PEK>person[PEK]
139.52	0.24	VETA*PERF[VB]
139.92	0.32	MEN[KN]
140.48	0.24	DÅ@b[AB]
140.96	0.16	PRO1[PN]
141.44	0.56	VÄXA-UPP[NN/VB]
142.28	0.12	PEK[PEK]
142.56	0.16	OMRÅDE[NN]
142.84	0.2	FINNAS[VB]
143.16	0.24	HUR[AB]
143.72	0.16	POSS1[PN]
144.04	0.04	PRO1@z[PN]
144.16	0.2	BRUKA[VB]
144.44	0.08	SÄGA[VB]
144.6	0.24	SOM[KN]
144.96	0.16	BARN[NN]
145.28	0.64	BULLER^BYN@b@en[NN]
