38.48	0.2	vad
144.16	0.2	bruka alltid
171.467	0.28	kunde
216.547	0.4	/bilabial;stretched/
230.347	0.24	/bilabial;airstream/
301.08	0.24	hon
305.68	0.56	besöka
316.76	0.24	/labiodental;open/
317.72	0.4	/round/
383.28	0.28	/pursed/
431.792	0.08	/bilabial;stretched/
449.912	0.64	/stretched/
532.16	0.44	/bilabial;stretched/
539	0.24	/labiodental/
540.8	0.24	/labiodental;open/
556.16	0.08	/air/
556.68	0.24	/air/
575.04	0.32	/pursed/
576.6	0.08	/bilabial;stretched/
578.36	0.48	/air/
685.48	0.48	/open;stretched/
