8.88	0.12	ea
9.08	0.12	ea
9.28	0.12	ea
9.56	0.12	ea
10.48	0.2	ea
10.88	0.08	ea
11.84	0.4	ea
12.36	0.08	ea
12.56	0.4	ea
13.08	0.4	ea
13.64	0.12	ea
13.92	0.12	da
14.16	0.16	ea
14.44	0.08	ea
14.6	0.04	ea
14.84	0.24	ea
15.24	0.24	ea
15.6	0.2	ea
15.88	0.08	ea
16.04	0.12	ea
16.28	0.2	ea_ml
16.56	0.12	ea
16.72	0.08	ea
16.84	0.08	ea
17	0.28	ea_ml
17.32	0.12	ea_ml
18.32	0.16	ea
18.56	0.4	ea
19.6	0.24	ea_ml
19.96	0.36	ea
20.4	0.32	da
20.8	0.24	ea
21.2	0.36	ea
21.64	0.12	ea
21.8	0.04	ea
21.96	0.08	ea
22.12	0.12	ea
22.367	0.04	ea
22.487	0.36	da
23.007	0.36	ea
23.487	0.2	da
23.807	0.08	ea
23.967	0.28	ea
24.367	0.32	ea
24.807	0.12	da
25.007	0.08	da
25.167	0.2	da*ea_ml
25.447	0.16	ea
25.687	0.08	ea
25.847	0.12	ea
26.127	0.12	ea
26.327	0.08	ea
26.487	0.52	ea
27.216	0.12	ea
27.456	0.16	ea
27.776	0.12	ea
27.976	0.36	ea
28.496	0.2	ea
28.776	0.2	ea
29.136	0.4	ea
29.696	0.16	ea
30.296	0.2	ea_ml
30.576	0.04	ea
30.696	0.16	ea
30.936	0.08	ea
31.256	0.04	ea
31.416	0.32	ea^ea
31.896	0.28	ea
32.336	0.08	ea
32.536	0.28	ea
33.016	0.12	ea
33.216	0.36	ea
33.656	0.08	ea
33.776	0.08	ea
33.936	0.04	ea
34.016	0.12	ea
34.416	0.4	ea_ml
34.896	0.44	ea
35.576	0.2	da
35.896	0.28	ea
36.336	0.4	ea
36.816	0.36	ea_ml
37.216	0.24	ea
37.696	0.52	ea
38.416	0.2	ea
38.696	0.04	ea
39.296	0.56	ea
39.896	0.44	ea*ea
40.656	0.08	ea
40.816	0.16	ea_ml
41.016	0.12	ea
41.216	0.08	ea
41.416	0.12	ea
41.616	0.2	ea
42.016	0.2	ea
42.376	0.08	ea
42.536	0.2	ea
42.856	0.08	ea
43.056	0.08	ea
43.216	0.04	ea
43.376	0.36	ea_ml
43.896	0.32	ea_ml
44.296	0.12	ea
44.536	0.12	ea
44.736	0.12	ea
44.936	0.08	ea
45.056	0.12	ea
45.256	0.12	ea
45.456	0.16	ea
45.696	0.2	ea
46.056	0.08	ea
46.216	0.04	ea
46.336	0.24	ea_ml
46.736	0.12	ea
46.936	0.32	da
47.296	0.12	ea_ml
47.496	0.28	ea
47.856	0.28	ea
48.296	0.24	da
48.616	0.24	ea_ml
48.936	0.56	ea
49.896	0.24	da
50.296	0.16	ea
50.536	0.28	ea
51.296	0.08	ea
51.456	0.04	ea
51.576	0.28	ea
51.936	0.36	ea
52.376	0.16	ea_ml
52.656	0.2	ea
52.896	0.08	ea
53.056	0.2	ea_ml
53.336	0.16	ea
53.576	0.84	da
54.536	0.12	ea
54.736	0.08	ea
54.896	0.04	da
54.976	0.04	ea_ml
55.096	0.24	ea
55.416	0.12	da
55.576	0.16	da
55.816	0.12	ea_ml
56.016	0.6	da
56.696	0.24	ea_ml
56.976	0.12	ea
57.216	0.08	ea
57.336	0.08	ea
57.576	0.12	ea
57.776	0.24	ea
58.096	0.32	ea_ml
58.496	0.24	da
58.776	0.08	ea
58.896	0.08	ea
59.016	0.12	ea
59.216	0.6	da
59.936	0.08	ea
60.096	0.08	ea
