102.08	0.36	LÄRA-SIG
126.08	0.44	ACCEPTERA
161.107	0.16	BEFINTLTECKEN
161.587	0.28	KVINNOKÖN
162.107	0.08	SAMMA
182.781	0.16	TECKNA
200.141	0.36	ÅKA
218.947	0.12	KAN
225.627	0.28	GAMMAL
232.867	0.32	GAMMAL
304.4	0.4	GRUPP
308.44	0.2	PERSON
378.08	0.08	BEFINTLTECKEN
402.472	0.2	GAMMAL
508.12	0.24	UPPTÄCKA
510.64	0.08	BEFINTLTECKEN
521	0.2	MÄNNISKA
525.48	0.56	RUM
531.56	0.28	MEDLEM
541.76	0.4	PERSON1
549.04	0.4	SAK
657.08	0.36	ÄLDRE
701.24	0.12	BRUKA
720.4	0.2	ORSAK
726.16	0.12	PERSON1
726.56	0.08	BEFINTLTECKEN
730.2	0.4	BEFINTLTECKEN*
733.04	0.32	BEFINTLTECKEN*
